transaction_id,post_ts,customer_id,terminal_id,amt,entry_mode,Amt_Avg_Daily,Amount_StdDevn_Daily,TrxnCount_Avg_Daily,mcc,MerchantType
OXq5NtFDQJ2cFz0t8fehDg,02/01/2023 0:57,C00001198,T001051,38.75,Swipe,44.07705542,22.03852771,3.348718417,5812,Sit Down Diner
y9ZZlgq6Q1ytM1_QH2qdPw,02/01/2023 11:30,C00001198,T001095,22.44,Swipe,44.07705542,22.03852771,3.348718417,5814,Fast Food Restaurants
RWh95mB3REuOP6hTUlTOMA,02/02/2023 9:14,C00001058,T001076,50.91,Swipe,29.43915604,14.71957802,2.733119763,5814,Fast Food Restaurants
dDWeRK_1To6Ki1Wsx_huFQ,02/01/2023 1:23,C00002365,T001051,108.03,Swipe,75.13260721,37.5663036,3.956958238,5812,Sit Down Diner
KB_4lslxRViiqrGRdeGFnw,02/01/2023 16:02,C00002365,T001095,73.69,Swipe,75.13260721,37.5663036,3.956958238,5814,Fast Food Restaurants
vIiWFs8dQGyLAXWWn-3piw,02/01/2023 18:21,C00002365,T001072,13.94,Swipe,75.13260721,37.5663036,3.956958238,5812,Sit Down Diner
FUykq7GbSvm8DN9QT3sTpw,02/01/2023 1:02,C00004730,T001070,125.1,Swipe,77.4034488,38.7017244,3.277302066,5813,Bars and Taverns
eDYUVOz0SdiH7PqQItZ_NA,02/01/2023 3:48,C00001060,T001095,77.54,Swipe,89.1778334,44.5889167,3.925752093,5814,Fast Food Restaurants
Qbatc1ggSWCRM-its7hSkQ,02/01/2023 20:03,C00001060,T001051,106.72,Swipe,89.1778334,44.5889167,3.925752093,5812,Sit Down Diner
ng2P1GEcQpeymN8BwWTInA,02/01/2023 1:38,C00001336,T001070,32.74,Swipe,21.39523496,10.69761748,3.833156276,5813,Bars and Taverns
MxXHWBWqRvqDA-7sdaz4AQ,02/01/2023 7:51,C00001336,T001042,23.95,Swipe,21.39523496,10.69761748,3.833156276,5992,Department Stores
AsMroS5USo2wTOBPjHzHUw,02/02/2023 5:22,C00001336,T001047,20.32,Swipe,21.39523496,10.69761748,3.833156276,5602,Department Stores
zjIWPIPwSPeLPSWFr0RLcg,02/01/2023 7:26,C00001061,T001057,3.99,Swipe,44.69656068,22.34828034,3.33304589,5732,Department Stores
diPDpL5xTCKj81H7dJ37nw,02/01/2023 7:56,C00001061,T001018,59.24,Swipe,44.69656068,22.34828034,3.33304589,5603,Department Stores
xrG6CmVVR8uga93wj7-jQw,02/01/2023 12:07,C00001061,T001057,26.13,Swipe,44.69656068,22.34828034,3.33304589,5732,Department Stores
6iauExLvQji_lavnyHT-hg,02/02/2023 7:12,C00001061,T001054,78.91,Swipe,44.69656068,22.34828034,3.33304589,5661,Department Stores
b_naanlqQSa0CdiarHuhhA,02/02/2023 11:59,C00001061,T001015,30.92,Swipe,44.69656068,22.34828034,3.33304589,5812,Sit Down Diner
VY-eLFuVSwOjnN0LYuoL3A,02/01/2023 1:45,C00001108,T001070,22.54,Swipe,20.24248969,10.12124485,3.367059012,5813,Bars and Taverns
ffgzGe48RwePjqUtfFBXbA,02/01/2023 2:28,C00002346,T001070,160.36,Swipe,68.75274634,34.37637317,3.693561469,5813,Bars and Taverns
jAiYuXFVTp-qI11iX23ORg,02/01/2023 20:40,C00002346,T001020,74.77,Swipe,68.75274634,34.37637317,3.693561469,1731,Electrical Contractors
4PmZn0yUQxmISGR047NxDQ,02/01/2023 3:52,C00001063,T001036,14.58,Swipe,48.21903247,24.10951623,3.113253447,5813,Bars and Taverns
4zahM1LRRrKAeFHdrzcgYw,02/01/2023 1:04,C00004230,T001097,104.12,Swipe,94.05573936,47.02786968,3.203488498,5813,Bars and Taverns
k6_F_DWXTnSpNu3vwCIHGw,02/01/2023 3:18,C00004230,T001064,68.21,Swipe,94.05573936,47.02786968,3.203488498,5813,Bars and Taverns
VOLs34mES3qQvdERpA0W3g,02/01/2023 11:31,C00004230,T001099,142.9,Swipe,94.05573936,47.02786968,3.203488498,5812,Sit Down Diner
sCG1CjTGQdS1W_MdWHBdxw,02/01/2023 12:25,C00004230,T001097,87.29,Swipe,94.05573936,47.02786968,3.203488498,5813,Bars and Taverns
OgsJpoKRRzmpnngXYrluwA,02/02/2023 7:40,C00004230,T001097,172.42,Swipe,94.05573936,47.02786968,3.203488498,5813,Bars and Taverns
wsCRXXH5R6O-dmcEUen6wg,02/02/2023 10:24,C00004230,T001097,53.6,Swipe,94.05573936,47.02786968,3.203488498,5813,Bars and Taverns
ylEbawbUTSywdpJOPBiHOg,02/01/2023 21:32,C00001064,T001062,36.97,Swipe,41.14478127,20.57239063,0.663165528,3501,Hotels
Ccc3GpbGR1WxlB-z4R56yQ,02/01/2023 1:13,C00004375,T001097,47.05,Swipe,41.90388493,20.95194247,3.680576913,5813,Bars and Taverns
Cv2ejxA_S5O71skfQMqCsg,02/02/2023 6:41,C00001065,T001090,114.17,Swipe,51.65499112,25.82749556,3.53379028,5812,Sit Down Diner
LeBBtxHFQNWH7jNf8UgzEg,02/01/2023 1:25,C00002284,T001031,79.46,Swipe,78.57462933,39.28731466,2.488642271,4121,Transportation Services
UdZYQDYpTnStoJAp28y05Q,02/01/2023 10:47,C00002284,T001031,78.67,Swipe,78.57462933,39.28731466,2.488642271,4121,Transportation Services
IDoRh1X9SKKqJV-yxx4M8w,02/01/2023 11:16,C00002284,T001031,62.39,Swipe,78.57462933,39.28731466,2.488642271,4121,Transportation Services
4DJUw24vT0izCkTBWkwExA,02/01/2023 11:59,C00002284,T001031,62.79,Swipe,78.57462933,39.28731466,2.488642271,4121,Transportation Services
Yt3M_nj_TyK_Sva9SCKZzg,02/02/2023 10:30,C00002284,T001031,57.54,Swipe,78.57462933,39.28731466,2.488642271,4121,Transportation Services
peryJX5aQfqXGohD4AFwjg,02/01/2023 1:43,C00004394,T001031,80.3,Swipe,48.31572213,24.15786106,0.989277352,4121,Transportation Services
jjJ68FzLTTmva_tF_BeWbA,02/01/2023 1:05,C00002928,T001062,172.96,Swipe,84.17411675,42.08705838,3.153331129,3501,Hotels
qkb4QAWbT7i-EutpsFZAWg,02/02/2023 10:00,C00002928,T001037,48.21,Swipe,84.17411675,42.08705838,3.153331129,780,Others
DBPRFqcoRjCycQCYUPPlRA,02/01/2023 12:12,C00001068,T001040,15.43,Swipe,7.455230977,3.727615489,3.142926164,5812,Sit Down Diner
OGqhqNSkQuGCatFHSjbeeg,02/01/2023 2:15,C00004665,T001062,83.57,Swipe,45.49402944,22.74701472,2.330692213,3501,Hotels
ySb_H43kRBalvNd4GJ3PlQ,02/01/2023 6:53,C00004665,T001062,33.93,Swipe,45.49402944,22.74701472,2.330692213,3501,Hotels
lTjgQX6dRey4K6_RPumIEQ,02/01/2023 9:18,C00004665,T001062,50.72,Swipe,45.49402944,22.74701472,2.330692213,3501,Hotels
BeDiWuUvQ-6VHqmxZEk47A,02/01/2023 21:43,C00004665,T001062,62.09,Swipe,45.49402944,22.74701472,2.330692213,3501,Hotels
LhArkBMDT2ejDnHK37kOSQ,02/01/2023 22:34,C00004665,T001089,58.33,Swipe,45.49402944,22.74701472,2.330692213,5732,Department Stores
otjibe4SReysBBcMyjNYUQ,02/02/2023 6:46,C00004665,T001054,60.2,Swipe,45.49402944,22.74701472,2.330692213,5661,Department Stores
lD5phD3NQcSRTfpdxz528g,02/01/2023 2:22,C00005910,T001062,12.46,Swipe,12.23046057,6.115230285,3.352159853,3501,Hotels
sxQ0jXuXTgyW6BAimttr7Q,02/01/2023 9:01,C00005910,T001062,8.51,Swipe,12.23046057,6.115230285,3.352159853,3501,Hotels
m9NuKEoYTJ6w7lCgm0jWYA,02/02/2023 9:45,C00001070,T001063,45.47,Swipe,31.0324181,15.51620905,3.137536151,1731,Electrical Contractors
gRjIWfYHTiu-feQULNG3xw,02/01/2023 1:08,C00004183,T001043,60.67,Swipe,95.22419598,47.61209799,2.378293242,5813,Bars and Taverns
BllyKxVrRv2RorxjcH4MRA,02/01/2023 14:04,C00004183,T001095,64.59,Swipe,95.22419598,47.61209799,2.378293242,5814,Fast Food Restaurants
QAjesWwFQ9GI3gTJo7UnHg,02/01/2023 15:14,C00001071,T001040,108.03,Swipe,80.3906891,40.19534455,2.960500675,5812,Sit Down Diner
r8nR8vTuTcGO2PvR6mugkA,02/01/2023 1:45,C00002255,T001033,116.93,Swipe,88.45158916,44.22579458,2.71545366,5813,Bars and Taverns
GnV74JQPSz-7enE-VSmchQ,02/02/2023 2:10,C00002255,T001031,105.42,Swipe,88.45158916,44.22579458,2.71545366,4121,Transportation Services
I_bs8GzkSyymtsjEGKQMmw,02/01/2023 2:13,C00002024,T001033,92.62,Swipe,77.35456132,38.67728066,2.543151575,5813,Bars and Taverns
BniUI3siR3SiZnCvoh_RiA,02/02/2023 4:27,C00002024,T001033,119.3,Swipe,77.35456132,38.67728066,2.543151575,5813,Bars and Taverns
9H0Q_npITnKZPBEq-XYnfA,02/01/2023 1:10,C00005310,T001099,25.14,Swipe,56.75776282,28.37888141,3.734693655,5812,Sit Down Diner
G3gSM4t9SVm_G7fJE8RvOA,02/02/2023 7:38,C00005310,T001081,37.61,Swipe,56.75776282,28.37888141,3.734693655,5603,Department Stores
V5FHrlgoQbm4KKF6VQ0ezQ,02/02/2023 7:51,C00005310,T001097,53.21,Swipe,56.75776282,28.37888141,3.734693655,5813,Bars and Taverns
Yx9-1HzLSbe1kPDTqD6S6A,02/01/2023 7:56,C00001074,T001033,61.56,Swipe,72.79900506,36.39950253,0.404866094,5813,Bars and Taverns
TB-zoUwwToCYak3F8KQMYw,02/01/2023 2:29,C00005688,T001099,73.88,Swipe,85.30114409,42.65057205,1.908026765,5812,Sit Down Diner
bLtBEgWyQwSvn9e5McHCgg,02/01/2023 7:19,C00005688,T001099,51.78,Swipe,85.30114409,42.65057205,1.908026765,5812,Sit Down Diner
T78ij84JRt-LEe4RTCzQFQ,02/01/2023 20:06,C00005688,T001082,25.22,Swipe,85.30114409,42.65057205,1.908026765,5814,Fast Food Restaurants
97aYvn1cROeN6GvOU1aQTw,02/02/2023 7:40,C00001075,T001061,8.29,Swipe,9.419139257,4.709569628,3.141672104,5311,Department Stores
gT6RY6ccROWlGmXJ_Pc5IQ,02/01/2023 2:35,C00003438,T001099,106.52,Swipe,72.43504976,36.21752488,3.599739438,5812,Sit Down Diner
bDp6-J_7Tgm4c_PGm8kRww,02/01/2023 6:30,C00003438,T001099,13.73,Swipe,72.43504976,36.21752488,3.599739438,5812,Sit Down Diner
7Pzv8IMOSvWOf9K6kLtRlg,02/02/2023 8:52,C00003438,T001082,54.62,Swipe,72.43504976,36.21752488,3.599739438,5814,Fast Food Restaurants
UBskc21GTre2T4X9VAVhYg,02/01/2023 4:55,C00001076,T001095,50.56,Swipe,84.52766559,42.2638328,3.54696106,5814,Fast Food Restaurants
OF4xdCAPTfanWOE-i2h30A,02/01/2023 16:15,C00001076,T001035,90.54,Swipe,84.52766559,42.2638328,3.54696106,5603,Department Stores
sb1UDjx-TMG_eFSvjkt2Uw,02/01/2023 16:54,C00001076,T001035,49.44,Swipe,84.52766559,42.2638328,3.54696106,5603,Department Stores
kpIIqGDCRyG2s8NWHedf2Q,02/01/2023 17:10,C00001076,T001035,127.99,Swipe,84.52766559,42.2638328,3.54696106,5603,Department Stores
NRjxqTElSwe2YNAabDuOzA,02/01/2023 17:52,C00001076,T001035,160.73,Swipe,84.52766559,42.2638328,3.54696106,5603,Department Stores
Z_dNA6o-ToG02nWhBZyPNA,02/02/2023 2:54,C00001076,T001072,126.29,Swipe,84.52766559,42.2638328,3.54696106,5812,Sit Down Diner
CnmFRGuAR5ya6Ois5ttp9A,02/02/2023 4:20,C00001076,T001072,50.84,Swipe,84.52766559,42.2638328,3.54696106,5812,Sit Down Diner
gc7lUSO1QMyghInVdO8Z_g,02/01/2023 1:12,C00004666,T001061,31.68,Swipe,37.41714544,18.70857272,0.314037014,5311,Department Stores
WhcK70O8QjS1w2qxgo0WUg,02/01/2023 15:15,C00004666,T001061,13.74,Swipe,37.41714544,18.70857272,0.314037014,5311,Department Stores
_IDdaVyzQKq_LEiWcqkpYw,02/01/2023 4:48,C00001077,T001087,11.19,Swipe,9.457062601,4.7285313,2.092236568,5813,Bars and Taverns
4fskNj_kQPu88UYMspC2_Q,02/01/2023 9:23,C00001077,T001094,1.23,Swipe,9.457062601,4.7285313,2.092236568,780,Others
THrVuUnlRlWCLQu4QwLkBw,02/01/2023 2:33,C00001263,T001036,63.94,Swipe,86.51308965,43.25654482,2.814206365,5813,Bars and Taverns
QfnNwJtJQeagPBkeepPHNQ,02/01/2023 10:15,C00001263,T001078,18.04,Swipe,86.51308965,43.25654482,2.814206365,742,Others
7-1RXA_uSoS9JIk3M-gAMA,02/01/2023 12:14,C00001263,T001027,146.06,Swipe,86.51308965,43.25654482,2.814206365,5812,Sit Down Diner
A6dqyCSiRZKkU3IZ19l_Wg,02/01/2023 13:20,C00001078,T001067,39.23,Swipe,35.04108094,17.52054047,1.472692268,7011,Hotels
Wrm56DQoSgqptZtQQeFZ5A,02/01/2023 1:36,C00001315,T001040,22.42,Swipe,11.80455555,5.902277773,2.431683037,5812,Sit Down Diner
jl3t4YYOQAyMbe0ykdwOlg,02/01/2023 2:14,C00003972,T001040,48.34,Swipe,68.10110336,34.05055168,3.995461114,5812,Sit Down Diner
qFTJxheuRu-UUALLoUu5RQ,02/01/2023 7:14,C00003972,T001029,98.47,Swipe,68.10110336,34.05055168,3.995461114,5992,Department Stores
KUB0SgF4R4CO0v2MUde_Qw,02/01/2023 7:40,C00003972,T001006,82.6,Swipe,68.10110336,34.05055168,3.995461114,5812,Sit Down Diner
XJYpULaXQFqdTvP5PL7Bkg,02/02/2023 9:44,C00003972,T001006,99.47,Swipe,68.10110336,34.05055168,3.995461114,5812,Sit Down Diner
C7po2a-gTK63InVTwGb78A,02/01/2023 1:29,C00002600,T001046,2.89,Swipe,15.12144448,7.56072224,3.55852914,763,Others
idTkGmUzREOe8E3Qp36fMw,02/01/2023 11:58,C00002600,T001085,15.45,Swipe,15.12144448,7.56072224,3.55852914,5812,Sit Down Diner
9lCH5S-JTNuiVNg0YFLqjQ,02/01/2023 13:14,C00001081,T001061,41.56,Swipe,36.25932632,18.12966316,3.460804986,5311,Department Stores
jLnXsil_Rsy5yJUnSroq1A,02/01/2023 1:36,C00003901,T001087,8.89,Swipe,81.75846201,40.879231,3.379658829,5813,Bars and Taverns
amGIjOPzT36Zhp3brI851g,02/01/2023 13:10,C00003901,T001073,44.02,Swipe,81.75846201,40.879231,3.379658829,5814,Fast Food Restaurants
-gx76R5DTJaM7SG6jz7OUg,02/01/2023 20:23,C00003901,T001087,17.59,Swipe,81.75846201,40.879231,3.379658829,5813,Bars and Taverns
K9RHIyGWRbq8MgqZewSUyQ,02/02/2023 2:11,C00003901,T001094,47.67,Swipe,81.75846201,40.879231,3.379658829,780,Others
ysBYhxy4TZ2mbqMvWZTiKQ,02/02/2023 10:53,C00003901,T001093,91.52,Swipe,81.75846201,40.879231,3.379658829,5992,Department Stores
WxxkJln0TgSkvjYQ_SNRcg,02/01/2023 19:47,C00001082,T001093,28.47,Swipe,36.58397825,18.29198912,2.258494544,5992,Department Stores
vdgg4MFHR8SIzLyzri2VXw,02/01/2023 1:39,C00004379,T001093,64.34,Swipe,57.81475148,28.90737574,1.816097665,5992,Department Stores
fiaSRIV5Smy5N5uGIpQMUQ,02/01/2023 1:56,C00005586,T001049,21.6,Swipe,26.8756946,13.4378473,1.470245056,5812,Sit Down Diner
oU5DHTR-RiWiV9bBlwuF4g,02/01/2023 10:56,C00005586,T001052,37.17,Swipe,26.8756946,13.4378473,1.470245056,5814,Fast Food Restaurants
i2hC4v9LQdiGIefaQSSi-g,02/01/2023 2:03,C00004645,T001049,43.2,Swipe,24.87889535,12.43944768,2.840347604,5812,Sit Down Diner
0tH8YFlqQ7-qDb2QZdld0Q,02/01/2023 1:41,C00004040,T001094,28.23,Swipe,21.24974179,10.62487089,2.737661938,780,Others
mRfHMByHQV6lDp0MM0uA8w,02/02/2023 8:10,C00004040,T001094,28.96,Swipe,21.24974179,10.62487089,2.737661938,780,Others
nKbZPyU7QN6YAhg0cHboYw,02/01/2023 1:42,C00004093,T001074,66.43,Swipe,50.69721517,25.34860759,3.860101176,5814,Fast Food Restaurants
sC2SGXUATt6PgFQ0a-Ebcw,02/01/2023 9:13,C00004093,T001006,73.29,Swipe,50.69721517,25.34860759,3.860101176,5812,Sit Down Diner
DcypOCPzS2uYWIlFIK4WCQ,02/01/2023 9:51,C00004093,T001074,81.96,Swipe,50.69721517,25.34860759,3.860101176,5814,Fast Food Restaurants
fIIY1cywSGKyyvhT87LLvw,02/01/2023 11:01,C00004093,T001090,17.14,Swipe,50.69721517,25.34860759,3.860101176,5812,Sit Down Diner
6K2vambxTTmjBBOYk8bpkg,02/01/2023 15:32,C00004093,T001090,44.21,Swipe,50.69721517,25.34860759,3.860101176,5812,Sit Down Diner
ta-eBG6nQ76CmVEuU_oIXw,02/01/2023 21:14,C00004093,T001090,48.83,Swipe,50.69721517,25.34860759,3.860101176,5812,Sit Down Diner
nKVRteViSxm0bkTYe3kebg,02/01/2023 1:49,C00002183,T001056,110.06,Swipe,84.89653769,42.44826885,1.640957801,5600,Department Stores
IDJfVahrS96qbIrKQevF9g,02/01/2023 14:57,C00001088,T001013,68.98,Swipe,47.60305505,23.80152752,2.617389574,5601,Department Stores
xZGxMQjtR9GatUqoFLdnNw,02/01/2023 16:50,C00001088,T001087,57.19,Swipe,47.60305505,23.80152752,2.617389574,5813,Bars and Taverns
YY4SeTy4QKqiWpn0x5UJHg,02/01/2023 2:14,C00005878,T001056,41.98,Swipe,52.2004854,26.1002427,3.619925323,5600,Department Stores
PKvV6-GhSFysnPmizGC2HA,02/01/2023 8:42,C00005878,T001011,30.06,Swipe,52.2004854,26.1002427,3.619925323,5814,Fast Food Restaurants
pKEPy-M-Q32s_oN6oi2U-w,02/01/2023 15:40,C00001089,T001011,27.53,Swipe,92.48633838,46.24316919,3.912109795,5814,Fast Food Restaurants
K3IMwvKxSwOVFKz6pd_k9g,02/01/2023 1:48,C00003437,T001077,31.33,Swipe,30.72427305,15.36213653,2.75001397,5814,Fast Food Restaurants
I47fzfeTTQyYJwvQ26Kb1g,02/01/2023 11:01,C00003437,T001077,15.45,Swipe,30.72427305,15.36213653,2.75001397,5814,Fast Food Restaurants
YdYD6VbnRz6wiB6cRPQdlQ,02/01/2023 12:37,C00003437,T001042,40.28,Swipe,30.72427305,15.36213653,2.75001397,5992,Department Stores
YzSTWMp3RDe0gCkp8OqArA,02/01/2023 13:20,C00003437,T001046,23.01,Swipe,30.72427305,15.36213653,2.75001397,763,Others
_xLX8BXxR8--tA2Z7U5yCQ,02/01/2023 15:35,C00003437,T001043,38.49,Swipe,30.72427305,15.36213653,2.75001397,5813,Bars and Taverns
8bi6lPtIRtOqIDk7zOXzXA,02/01/2023 1:50,C00004286,T001059,157.72,Swipe,89.22881492,44.61440746,1.3973601,5812,Sit Down Diner
-U1agJBBSlGwbBfyslDKdA,02/01/2023 1:54,C00002210,T001075,175.48,Swipe,92.7854415,46.39272075,1.259835595,5813,Bars and Taverns
f4uBYhKRQMurUUNko_h2AA,02/01/2023 2:20,C00002377,T001068,16.03,Swipe,9.376867101,4.688433551,0.420996192,5812,Sit Down Diner
8FsA3RqXRYeVmKJ2Npjw7w,02/01/2023 14:39,C00001093,T001003,109.1,Swipe,76.05682422,38.02841211,3.34683459,4582,Transportation Services
J5YHNB0TR0WTpYplsrnsoQ,02/01/2023 21:15,C00001093,T001088,45.96,Swipe,76.05682422,38.02841211,3.34683459,780,Others
n-IetLF1Qs2iXT-b0dn92Q,02/01/2023 2:34,C00003666,T001068,18.82,Swipe,89.37500894,44.68750447,1.147435362,5812,Sit Down Diner
VSrLH9BiSWSCF3Op4hQxyg,02/01/2023 19:20,C00001094,T001071,88.91,Swipe,89.44336233,44.72168117,3.779773238,5812,Sit Down Diner
WDLgHsj_R_azk4fHJvagyA,02/02/2023 2:02,C00001094,T001035,79.49,Swipe,89.44336233,44.72168117,3.779773238,5603,Department Stores
WJWKZB74TL6QSrzw0ZeGcw,02/01/2023 2:13,C00004192,T001086,33.29,Swipe,76.55197849,38.27598925,3.595076392,5814,Fast Food Restaurants
_diFrCr6S3i5TUIq2ietsA,02/01/2023 12:10,C00004192,T001088,9.7,Swipe,76.55197849,38.27598925,3.595076392,780,Others
ED1SP9OCTIOlayzp5Ig7bQ,02/01/2023 16:27,C00004192,T001095,88.97,Swipe,76.55197849,38.27598925,3.595076392,5814,Fast Food Restaurants
dn4Vk5SuQq-y4biUsokvGw,02/02/2023 2:23,C00004192,T001088,51.14,Swipe,76.55197849,38.27598925,3.595076392,780,Others
vIj4Q1NkTqubfjBu--2KdQ,02/02/2023 11:00,C00004192,T001095,53.81,Swipe,76.55197849,38.27598925,3.595076392,5814,Fast Food Restaurants
lCLesuYCTKK1UL0uK1OE0A,02/01/2023 7:00,C00001095,T001064,7.67,Swipe,9.886132028,4.943066014,2.499931655,5813,Bars and Taverns
ZJGPHiJjQyyoX370Z-sxzQ,02/02/2023 1:40,C00001095,T001098,8.31,Swipe,9.886132028,4.943066014,2.499931655,5813,Bars and Taverns
zKXB8cuyRtKe336a-JTJkQ,02/01/2023 2:31,C00005317,T001086,20.01,Swipe,83.45887106,41.72943553,1.016533849,5814,Fast Food Restaurants
jnJpZcQfTSSIgpdGVP2Q3Q,02/02/2023 9:58,C00005317,T001069,41.96,Swipe,83.45887106,41.72943553,1.016533849,3502,Hotels
wFOQRPCpRZy191I75SuvHg,02/02/2023 5:15,C00001096,T001017,115.88,Swipe,82.49303892,41.24651946,2.931737995,5814,Fast Food Restaurants
j4UmKJ-LTYSQI4cVMFBL7w,02/02/2023 7:43,C00001096,T001068,86.89,Swipe,82.49303892,41.24651946,2.931737995,5812,Sit Down Diner
VOFLRRrcS2mhHilD2gtv5A,02/01/2023 2:36,C00001745,T001080,118.94,Swipe,76.70870228,38.35435114,0.355348581,5611,Department Stores
cAAmnXZARai2U6mMGCXDTA,02/01/2023 8:56,C00001097,T001034,32.99,Swipe,54.93612244,27.46806122,2.174306553,5814,Fast Food Restaurants
pqiDPaR9Q_yZTRGt5MxqKw,02/01/2023 2:19,C00002759,T001083,34.75,Swipe,44.06500198,22.03250099,3.770550425,5601,Department Stores
F9GoyBk2QLWh9ncodPXhPA,02/01/2023 9:41,C00002759,T001009,42.68,Swipe,44.06500198,22.03250099,3.770550425,5813,Bars and Taverns
D4QBX_AVRtyAnnvHs5r6Pg,02/02/2023 7:21,C00002759,T001029,54.21,Swipe,44.06500198,22.03250099,3.770550425,5992,Department Stores
6dN4uqrNQZub8bAXgWlnEA,02/02/2023 7:55,C00002759,T001029,12.43,Swipe,44.06500198,22.03250099,3.770550425,5992,Department Stores
uhX7iVotQICL-roTayHonA,02/01/2023 13:01,C00001098,T001001,45.2,Swipe,31.17529845,15.58764923,3.981234697,3504,Hotels
RcXxjJmWRgiDHdrF-8UOHw,02/01/2023 13:30,C00001098,T001055,22.51,Swipe,31.17529845,15.58764923,3.981234697,7011,Hotels
wWWdj_WXRH-21fJ-hUFnmQ,02/02/2023 2:20,C00001098,T001063,32.71,Swipe,31.17529845,15.58764923,3.981234697,1731,Electrical Contractors
Z5Ow8cKnRBqbPwBfbi5Dlw,02/01/2023 2:21,C00005040,T001091,46.97,Swipe,77.67731387,38.83865693,3.674717324,5814,Fast Food Restaurants
uN1tHk-jTiyh4ImMj-KV0g,02/02/2023 6:52,C00005040,T001003,91.52,Swipe,77.67731387,38.83865693,3.674717324,4582,Transportation Services
yMQI9gazSKqmLUaEvxCZ_g,02/02/2023 10:06,C00001099,T001078,57.23,Swipe,51.61118424,25.80559212,3.283805475,742,Others
LzK5gBw7RHarAWYav4lBdA,02/01/2023 2:22,C00002708,T001098,5.83,Swipe,5.290785926,2.645392963,2.715905551,5813,Bars and Taverns
p-_6s4aHRmuQZFyhBBztcA,02/01/2023 12:13,C00001100,T001031,26.2,Swipe,39.75912862,19.87956431,3.03495354,4121,Transportation Services
NZyk-PssTdCfFbEUeY5X3w,02/01/2023 2:38,C00003073,T001073,57.9,Swipe,50.15812643,25.07906321,3.230263009,5814,Fast Food Restaurants
LvwPqYwOQKCgpGbiUl8Xpg,02/01/2023 14:58,C00003073,T001093,64.11,Swipe,50.15812643,25.07906321,3.230263009,5992,Department Stores
YlNMwIRDQ8-i_Pjjn9kMdQ,02/02/2023 7:45,C00003073,T001080,60.73,Swipe,50.15812643,25.07906321,3.230263009,5611,Department Stores
e8IczMZfRsWxJ4aP9-RcOw,02/02/2023 12:05,C00003073,T001075,31.72,Swipe,50.15812643,25.07906321,3.230263009,5813,Bars and Taverns
4tenIyCxR0mk59aSkolBdA,02/01/2023 12:05,C00001101,T001058,31.46,Swipe,24.5820939,12.29104695,3.486301123,5814,Fast Food Restaurants
Q_5RRjacR3uSRTEfXLXliA,02/02/2023 11:18,C00001101,T001063,33.23,Swipe,24.5820939,12.29104695,3.486301123,1731,Electrical Contractors
QYdKUnEnSDuRUUeLjVu5jg,02/01/2023 2:38,C00002137,T001082,15.97,Swipe,12.57645056,6.288225282,3.957247235,5814,Fast Food Restaurants
HdXv4AEzQASsnTWvlcFiJg,02/01/2023 13:21,C00002137,T001099,16.54,Swipe,12.57645056,6.288225282,3.957247235,5812,Sit Down Diner
ZveJtILMR0KpEBhTqD8Zmw,02/02/2023 3:38,C00002137,T001097,7.77,Swipe,12.57645056,6.288225282,3.957247235,5813,Bars and Taverns
WQ_rEL5vQiCKYSziUCpqSA,02/01/2023 23:27,C00001102,T001012,27.11,Swipe,36.6046245,18.30231225,3.334177424,5812,Sit Down Diner
i4_aL7Y7SsOGVBjbbJyMbA,02/02/2023 4:45,C00001102,T001058,38.63,Swipe,36.6046245,18.30231225,3.334177424,5814,Fast Food Restaurants
fpNGlEcYQOuv4X9vsScAoQ,02/02/2023 5:59,C00001102,T001007,70.44,Swipe,36.6046245,18.30231225,3.334177424,5814,Fast Food Restaurants
T5DEA7YHSwi3BGIsoT6mNA,02/02/2023 6:47,C00001102,T001058,29.97,Swipe,36.6046245,18.30231225,3.334177424,5814,Fast Food Restaurants
YJ1UF4DfRVGJQHXPK_d5zw,02/01/2023 2:40,C00001335,T001094,20.76,Swipe,23.32678934,11.66339467,3.738546481,780,Others
qSeE3B5DQyOAAaRc1A1XgQ,02/02/2023 7:43,C00001335,T001075,58.32,Swipe,23.32678934,11.66339467,3.738546481,5813,Bars and Taverns
5rek5CuDTwiyZW1RL-idUw,02/01/2023 15:35,C00001103,T001035,139.12,Swipe,86.15521387,43.07760693,2.249375306,5603,Department Stores
FaafRh2HSka5nKxLqiX8Kw,02/01/2023 2:47,C00002611,T001005,22.97,Swipe,14.23612365,7.118061824,3.377164686,5611,Department Stores
GzgTsD-6TTC4dLzL81L_XA,02/01/2023 3:18,C00002611,T001005,20.69,Swipe,14.23612365,7.118061824,3.377164686,5611,Department Stores
byy3DkN2QIm6Xv8ui4Swtw,02/01/2023 13:12,C00002611,T001050,20.69,Swipe,14.23612365,7.118061824,3.377164686,5601,Department Stores
vR_XgojSTKKzd7bb2A4JJQ,02/01/2023 18:52,C00002611,T001005,13.16,Swipe,14.23612365,7.118061824,3.377164686,5611,Department Stores
rWBwPRRUQQSuo3k_30DzNQ,02/02/2023 11:35,C00002611,T001049,8.66,Swipe,14.23612365,7.118061824,3.377164686,5812,Sit Down Diner
2AQeweB0Q9-sRjF5cZ45lA,02/01/2023 9:52,C00001104,T001035,8.8,Swipe,40.50998376,20.25499188,1.494606975,5603,Department Stores
